starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 26 13:40:03 2017	1493232003	16	0	16	0
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	16	16	16
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	31	31	31
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	47	47	47
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	16	47	62	47
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	0	62	62	62
Wed Apr 26 13:40:03 2017	1493232003	16	62	78	62
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
Wed Apr 26 13:40:03 2017	1493232003	0	78	78	78
