starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	16	16	16
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	16	16	31	16
Wed Apr 26 13:39:25 2017	1493231965	0	31	31	31
Wed Apr 26 13:39:25 2017	1493231965	0	47	47	47
Wed Apr 26 13:39:25 2017	1493231965	0	47	47	47
Wed Apr 26 13:39:25 2017	1493231965	0	47	47	47
Wed Apr 26 13:39:25 2017	1493231965	0	47	47	47
Wed Apr 26 13:39:25 2017	1493231965	0	47	47	31
Wed Apr 26 13:39:25 2017	1493231965	0	47	47	47
Wed Apr 26 13:39:25 2017	1493231965	0	47	47	47
Wed Apr 26 13:39:25 2017	1493231965	16	31	47	31
Wed Apr 26 13:39:25 2017	1493231965	0	47	47	31
