starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 26 13:52:20 2017	1493232740	0	16	16	0
Wed Apr 26 13:52:20 2017	1493232740	0	16	16	16
Wed Apr 26 13:52:20 2017	1493232740	0	16	16	16
Wed Apr 26 13:52:20 2017	1493232740	0	16	16	0
Wed Apr 26 13:52:20 2017	1493232740	0	16	16	0
Wed Apr 26 13:52:20 2017	1493232740	0	16	16	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	31	31	16
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
Wed Apr 26 13:52:20 2017	1493232740	0	47	47	31
