starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	16
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	16
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	16
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	16
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	0
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	0
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	0
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	16
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	0
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	0
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	0
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	0
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	0
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	0
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	0
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	16
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	16
Wed Apr 26 13:40:40 2017	1493232040	0	16	16	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	16	16	31	0
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	31	31	16
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	47	47	31
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	16	47	62	31
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	62	62	47
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	16	62	78	47
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	78	78	62
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	16	78	94	62
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	94	94	78
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	16	94	109	78
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:40 2017	1493232040	0	109	109	94
Wed Apr 26 13:40:39 2017	1493232039	0	115	115	53
Wed Apr 26 13:40:39 2017	1493232039	1	114	115	52
Wed Apr 26 13:40:39 2017	1493232039	0	116	116	54
Wed Apr 26 13:40:39 2017	1493232039	0	117	117	55
Wed Apr 26 13:40:39 2017	1493232039	1	116	117	54
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	103
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	103
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	103
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	103
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	0
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	0
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	0
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	0
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	16
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	0
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	103
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	71
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	71
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	71
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	56
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	87
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	87
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	71
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	71
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	71
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	71
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	0
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	118
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	118
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	31
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	118
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	31
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	31
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	31
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	118
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	118
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	87
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	16
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	16
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	31
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	118
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	16
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	16
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	87
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	16
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	87
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	87
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	87
Wed Apr 26 13:40:39 2017	1493232039	0	118	118	31
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	125
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	94
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	31
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	125
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	0
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	109
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	125
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	31
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	109
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	94
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	47
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	47
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	0
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	109
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	47
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	109
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	109
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	94
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	0
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	0
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	0
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	0
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	0
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	47
Wed Apr 26 13:40:40 2017	1493232040	0	125	125	109
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	109
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	47
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	47
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	47
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	94
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	47
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	109
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	94
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	125
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	62
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	47
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	109
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	31
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	109
Wed Apr 26 13:40:40 2017	1493232040	0	125	125	109
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	47
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	125
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	47
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	0
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	125
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	125
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	0
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	109
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	125
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	125
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	125
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	125
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	78
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	125
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	125
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	31
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	62
Wed Apr 26 13:40:39 2017	1493232039	0	125	125	47
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	47
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	47
Wed Apr 26 13:40:36 2017	1493232036	0	125	125	125
