starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:24 2017	1493233404	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:19 2017	1493233399	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:20 2017	1493233400	0	0	0	0
Wed Apr 26 14:03:33 2017	1493233413	0	0	0	0
Wed Apr 26 14:03:32 2017	1493233412	0	0	0	0
