starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	31	31	16
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	16	31	47	16
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
Wed Apr 26 13:53:35 2017	1493232815	0	47	47	31
