starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	16	16	16
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	16	16	31	16
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	16
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	16
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	16
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	16
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	16
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	16
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	16
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	0	31	31	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	47
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	47
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	47
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	47
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
Wed Apr 26 15:07:04 2017	1493237224	0	47	47	31
