starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 06:51:17 2017	1492577477	0	4	5	4
Wed Apr 19 06:51:14 2017	1492577474	1	3	5	3
Wed Apr 19 06:51:17 2017	1492577477	0	4	5	4
Wed Apr 19 06:51:12 2017	1492577472	1	4	5	4
Wed Apr 19 06:51:17 2017	1492577477	0	4	5	4
Wed Apr 19 06:51:06 2017	1492577466	1	4	5	4
Wed Apr 19 06:51:06 2017	1492577466	1	4	5	4
Wed Apr 19 06:51:14 2017	1492577474	0	5	5	4
Wed Apr 19 06:51:15 2017	1492577475	1	5	5	4
Wed Apr 19 06:51:11 2017	1492577471	1	4	5	3
Wed Apr 19 06:51:15 2017	1492577475	1	5	5	4
Wed Apr 19 06:51:14 2017	1492577474	0	5	5	4
Wed Apr 19 06:51:06 2017	1492577466	1	5	5	4
Wed Apr 19 06:51:14 2017	1492577474	0	5	5	4
Wed Apr 19 06:51:15 2017	1492577475	0	5	5	4
Wed Apr 19 06:51:15 2017	1492577475	2	4	5	3
Wed Apr 19 06:51:17 2017	1492577477	0	5	5	4
Wed Apr 19 06:51:08 2017	1492577468	1	5	5	4
Wed Apr 19 06:51:15 2017	1492577475	1	4	5	4
Wed Apr 19 06:51:10 2017	1492577470	1	5	5	4
Wed Apr 19 06:51:11 2017	1492577471	0	5	5	4
Wed Apr 19 06:51:14 2017	1492577474	0	5	5	4
Wed Apr 19 06:51:15 2017	1492577475	1	5	5	4
Wed Apr 19 06:51:17 2017	1492577477	0	5	5	4
Wed Apr 19 06:51:11 2017	1492577471	1	5	5	4
Wed Apr 19 06:51:15 2017	1492577475	0	5	5	4
Wed Apr 19 06:51:11 2017	1492577471	0	5	5	4
Wed Apr 19 06:51:15 2017	1492577475	0	5	5	4
Wed Apr 19 06:51:12 2017	1492577472	0	5	5	4
Wed Apr 19 06:51:15 2017	1492577475	0	5	5	5
Wed Apr 19 06:51:08 2017	1492577468	0	5	5	4
Wed Apr 19 06:51:14 2017	1492577474	1	5	5	4
Wed Apr 19 06:51:12 2017	1492577472	0	5	5	5
Wed Apr 19 06:51:06 2017	1492577466	0	5	5	5
Wed Apr 19 06:51:06 2017	1492577466	0	5	5	5
Wed Apr 19 06:51:17 2017	1492577477	0	5	5	5
Wed Apr 19 06:51:08 2017	1492577468	0	5	5	5
Wed Apr 19 06:51:16 2017	1492577476	1	5	5	4
Wed Apr 19 06:51:15 2017	1492577475	1	5	5	5
Wed Apr 19 06:51:13 2017	1492577473	1	5	5	5
Wed Apr 19 06:51:16 2017	1492577476	0	5	5	4
Wed Apr 19 06:51:12 2017	1492577472	1	5	5	3
Wed Apr 19 06:51:13 2017	1492577473	1	5	5	4
Wed Apr 19 06:51:10 2017	1492577470	1	5	5	4
Wed Apr 19 06:51:14 2017	1492577474	1	4	5	3
Wed Apr 19 06:51:15 2017	1492577475	1	5	5	4
