starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 07:25:41 2017	1492579541	0	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	0	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	0	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	0	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	0	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	0	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	0	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	0	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	0	1	1	1
Wed Apr 19 07:25:42 2017	1492579542	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	0	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:42 2017	1492579542	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	0	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	0	1	1	1
Wed Apr 19 07:25:42 2017	1492579542	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:42 2017	1492579542	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:42 2017	1492579542	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:42 2017	1492579542	0	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:42 2017	1492579542	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	0	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:42 2017	1492579542	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	0	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	0	1	0
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:42 2017	1492579542	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	0	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	1	1	1
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:43 2017	1492579543	1	1	1	1
Wed Apr 19 07:25:38 2017	1492579538	1	0	1	0
Wed Apr 19 07:25:41 2017	1492579541	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	0	1	1	1
Wed Apr 19 07:25:39 2017	1492579539	1	1	1	1
Wed Apr 19 07:25:40 2017	1492579540	1	1	1	1
