starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 06:07:39 2017	1492574859	8	9	17	9
Wed Apr 19 06:07:39 2017	1492574859	8	9	17	9
Wed Apr 19 06:07:39 2017	1492574859	8	9	17	9
Wed Apr 19 06:07:39 2017	1492574859	8	9	17	9
Wed Apr 19 06:07:39 2017	1492574859	8	9	17	9
Wed Apr 19 06:07:39 2017	1492574859	8	9	17	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	17	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	17	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	17	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	17	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	18	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	18	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	18	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	18	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	18	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	18	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	18	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	18	9
Wed Apr 19 06:07:39 2017	1492574859	8	9	18	9
Wed Apr 19 06:07:39 2017	1492574859	8	10	18	9
Wed Apr 19 06:07:39 2017	1492574859	8	9	18	9
Wed Apr 19 06:07:39 2017	1492574859	9	9	19	9
Wed Apr 19 06:07:39 2017	1492574859	9	9	19	9
Wed Apr 19 06:07:39 2017	1492574859	9	10	19	9
Wed Apr 19 06:07:39 2017	1492574859	9	10	19	9
Wed Apr 19 06:07:39 2017	1492574859	9	10	19	9
Wed Apr 19 06:07:39 2017	1492574859	9	10	19	9
Wed Apr 19 06:07:39 2017	1492574859	9	10	19	9
Wed Apr 19 06:07:39 2017	1492574859	10	9	19	9
Wed Apr 19 06:07:39 2017	1492574859	9	10	19	10
Wed Apr 19 06:07:39 2017	1492574859	9	10	19	10
Wed Apr 19 06:07:39 2017	1492574859	9	10	19	10
Wed Apr 19 06:07:39 2017	1492574859	9	10	19	10
Wed Apr 19 06:07:39 2017	1492574859	9	10	19	10
Wed Apr 19 06:07:39 2017	1492574859	10	10	19	9
Wed Apr 19 06:07:39 2017	1492574859	8	12	19	9
Wed Apr 19 06:07:39 2017	1492574859	8	11	19	9
Wed Apr 19 06:07:39 2017	1492574859	8	12	19	9
Wed Apr 19 06:07:39 2017	1492574859	8	11	19	9
Wed Apr 19 06:07:39 2017	1492574859	8	12	19	9
Wed Apr 19 06:07:39 2017	1492574859	8	11	19	9
Wed Apr 19 06:07:39 2017	1492574859	8	12	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	8	12	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	8	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	8	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	10	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	10	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	12	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	12	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	12	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	12	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	10	11	20	9
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
Wed Apr 19 06:07:39 2017	1492574859	9	11	20	11
