starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 06:02:20 2017	1492574540	4	4	8	4
Wed Apr 19 06:02:20 2017	1492574540	5	4	9	4
Wed Apr 19 06:02:20 2017	1492574540	5	4	9	3
Wed Apr 19 06:02:20 2017	1492574540	5	4	9	4
Wed Apr 19 06:02:20 2017	1492574540	5	4	9	4
Wed Apr 19 06:02:18 2017	1492574538	6	3	9	3
Wed Apr 19 06:02:18 2017	1492574538	6	3	9	3
Wed Apr 19 06:02:18 2017	1492574538	6	3	9	3
Wed Apr 19 06:02:18 2017	1492574538	6	4	9	3
Wed Apr 19 06:02:18 2017	1492574538	6	4	9	3
Wed Apr 19 06:02:18 2017	1492574538	6	4	9	3
Wed Apr 19 06:02:18 2017	1492574538	6	4	9	3
Wed Apr 19 06:02:18 2017	1492574538	6	4	9	3
Wed Apr 19 06:02:18 2017	1492574538	6	4	9	3
Wed Apr 19 06:02:18 2017	1492574538	6	4	10	3
Wed Apr 19 06:02:18 2017	1492574538	6	4	10	3
Wed Apr 19 06:02:18 2017	1492574538	6	4	10	3
Wed Apr 19 06:02:18 2017	1492574538	6	4	10	4
Wed Apr 19 06:02:18 2017	1492574538	6	4	10	4
Wed Apr 19 06:02:18 2017	1492574538	6	4	10	4
Wed Apr 19 06:02:18 2017	1492574538	6	4	10	4
Wed Apr 19 06:02:18 2017	1492574538	6	4	10	4
Wed Apr 19 06:02:18 2017	1492574538	6	4	10	4
Wed Apr 19 06:02:18 2017	1492574538	5	4	10	4
Wed Apr 19 06:02:18 2017	1492574538	5	4	10	4
Wed Apr 19 06:02:18 2017	1492574538	5	4	10	4
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	5
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	5
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	5
Wed Apr 19 06:02:18 2017	1492574538	5	5	10	4
Wed Apr 19 06:02:18 2017	1492574538	5	5	10	4
Wed Apr 19 06:02:18 2017	1492574538	5	5	10	4
Wed Apr 19 06:02:18 2017	1492574538	5	5	10	4
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	5
Wed Apr 19 06:02:18 2017	1492574538	5	5	10	5
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	5
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	5
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	5
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	5
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	6
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	6
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	5
Wed Apr 19 06:02:20 2017	1492574540	5	6	10	5
Wed Apr 19 06:02:20 2017	1492574540	5	6	10	5
Wed Apr 19 06:02:20 2017	1492574540	5	6	10	5
Wed Apr 19 06:02:20 2017	1492574540	4	6	10	6
Wed Apr 19 06:02:20 2017	1492574540	5	5	10	4
Wed Apr 19 06:02:20 2017	1492574540	5	5	10	5
