starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 19 06:16:21 2017	1492575381	4	6	10	6
Wed Apr 19 06:16:20 2017	1492575380	6	4	10	4
Wed Apr 19 06:16:20 2017	1492575380	6	4	11	4
Wed Apr 19 06:16:20 2017	1492575380	6	4	11	4
Wed Apr 19 06:16:21 2017	1492575381	4	6	11	6
Wed Apr 19 06:16:21 2017	1492575381	4	6	11	6
Wed Apr 19 06:16:21 2017	1492575381	4	6	11	6
Wed Apr 19 06:16:21 2017	1492575381	5	6	11	6
Wed Apr 19 06:16:21 2017	1492575381	4	7	11	7
Wed Apr 19 06:16:21 2017	1492575381	4	6	11	6
Wed Apr 19 06:16:21 2017	1492575381	4	6	11	6
Wed Apr 19 06:16:21 2017	1492575381	5	6	11	6
Wed Apr 19 06:16:20 2017	1492575380	6	5	11	5
Wed Apr 19 06:16:21 2017	1492575381	4	6	11	6
Wed Apr 19 06:16:21 2017	1492575381	4	7	11	6
Wed Apr 19 06:16:21 2017	1492575381	4	7	11	7
Wed Apr 19 06:16:21 2017	1492575381	4	7	11	7
Wed Apr 19 06:16:21 2017	1492575381	4	7	11	7
Wed Apr 19 06:16:20 2017	1492575380	6	5	11	5
Wed Apr 19 06:16:20 2017	1492575380	6	5	11	5
Wed Apr 19 06:16:20 2017	1492575380	5	6	11	6
Wed Apr 19 06:16:21 2017	1492575381	4	7	11	7
Wed Apr 19 06:16:20 2017	1492575380	6	6	11	6
Wed Apr 19 06:16:20 2017	1492575380	5	6	11	6
Wed Apr 19 06:16:20 2017	1492575380	6	6	11	6
Wed Apr 19 06:16:20 2017	1492575380	5	6	11	6
Wed Apr 19 06:16:20 2017	1492575380	6	5	11	5
Wed Apr 19 06:16:20 2017	1492575380	6	6	11	5
Wed Apr 19 06:16:20 2017	1492575380	6	5	12	5
Wed Apr 19 06:16:20 2017	1492575380	6	5	12	5
Wed Apr 19 06:16:20 2017	1492575380	5	6	12	6
Wed Apr 19 06:16:20 2017	1492575380	6	6	12	6
Wed Apr 19 06:16:20 2017	1492575380	6	5	12	5
Wed Apr 19 06:16:20 2017	1492575380	6	6	12	6
Wed Apr 19 06:16:20 2017	1492575380	5	6	12	6
Wed Apr 19 06:16:20 2017	1492575380	6	5	12	5
Wed Apr 19 06:16:20 2017	1492575380	5	7	12	7
Wed Apr 19 06:16:20 2017	1492575380	5	7	12	7
Wed Apr 19 06:16:20 2017	1492575380	5	7	12	6
Wed Apr 19 06:16:20 2017	1492575380	5	7	12	7
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:20 2017	1492575380	6	6	12	6
Wed Apr 19 06:16:20 2017	1492575380	5	7	12	7
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:16 2017	1492575376	6	6	12	6
Wed Apr 19 06:16:20 2017	1492575380	6	6	12	6
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:20 2017	1492575380	6	6	12	6
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:16 2017	1492575376	5	7	12	6
Wed Apr 19 06:16:20 2017	1492575380	5	7	12	7
Wed Apr 19 06:16:16 2017	1492575376	5	7	12	6
Wed Apr 19 06:16:16 2017	1492575376	5	7	12	6
Wed Apr 19 06:16:20 2017	1492575380	5	8	12	8
Wed Apr 19 06:16:16 2017	1492575376	4	8	12	7
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:16 2017	1492575376	6	7	12	6
Wed Apr 19 06:16:20 2017	1492575380	5	7	12	7
Wed Apr 19 06:16:20 2017	1492575380	5	7	12	7
Wed Apr 19 06:16:16 2017	1492575376	4	8	12	7
Wed Apr 19 06:16:20 2017	1492575380	5	8	12	8
Wed Apr 19 06:16:16 2017	1492575376	4	8	12	7
Wed Apr 19 06:16:16 2017	1492575376	5	7	12	6
Wed Apr 19 06:16:16 2017	1492575376	4	8	12	7
Wed Apr 19 06:16:20 2017	1492575380	5	7	12	7
Wed Apr 19 06:16:20 2017	1492575380	5	7	12	7
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:16 2017	1492575376	6	7	12	6
Wed Apr 19 06:16:20 2017	1492575380	6	7	12	6
Wed Apr 19 06:16:16 2017	1492575376	4	8	12	7
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:16 2017	1492575376	4	8	12	7
Wed Apr 19 06:16:20 2017	1492575380	5	8	12	8
Wed Apr 19 06:16:21 2017	1492575381	6	6	12	6
Wed Apr 19 06:16:16 2017	1492575376	5	7	12	6
Wed Apr 19 06:16:16 2017	1492575376	5	7	13	6
Wed Apr 19 06:16:16 2017	1492575376	5	8	13	7
Wed Apr 19 06:16:20 2017	1492575380	5	7	13	7
Wed Apr 19 06:16:20 2017	1492575380	4	9	13	9
Wed Apr 19 06:16:20 2017	1492575380	5	7	13	7
Wed Apr 19 06:16:20 2017	1492575380	5	7	13	7
Wed Apr 19 06:16:16 2017	1492575376	6	7	13	6
Wed Apr 19 06:16:21 2017	1492575381	6	7	13	6
Wed Apr 19 06:16:20 2017	1492575380	4	8	13	8
Wed Apr 19 06:16:20 2017	1492575380	4	8	13	8
Wed Apr 19 06:16:20 2017	1492575380	5	8	13	8
Wed Apr 19 06:16:20 2017	1492575380	5	8	13	8
Wed Apr 19 06:16:21 2017	1492575381	6	6	13	6
Wed Apr 19 06:16:20 2017	1492575380	5	8	13	8
Wed Apr 19 06:16:16 2017	1492575376	6	7	13	6
Wed Apr 19 06:16:16 2017	1492575376	5	7	13	6
Wed Apr 19 06:16:20 2017	1492575380	5	8	13	8
Wed Apr 19 06:16:20 2017	1492575380	4	8	13	8
Wed Apr 19 06:16:20 2017	1492575380	5	7	13	7
Wed Apr 19 06:16:16 2017	1492575376	4	8	13	7
Wed Apr 19 06:16:20 2017	1492575380	4	9	13	8
Wed Apr 19 06:16:20 2017	1492575380	5	8	13	8
Wed Apr 19 06:16:20 2017	1492575380	6	7	13	6
Wed Apr 19 06:16:20 2017	1492575380	4	9	13	9
Wed Apr 19 06:16:20 2017	1492575380	5	7	13	7
Wed Apr 19 06:16:20 2017	1492575380	5	8	13	7
Wed Apr 19 06:16:20 2017	1492575380	4	9	13	9
Wed Apr 19 06:16:20 2017	1492575380	4	9	13	9
Wed Apr 19 06:16:20 2017	1492575380	5	8	13	8
Wed Apr 19 06:16:20 2017	1492575380	4	8	13	8
Wed Apr 19 06:16:20 2017	1492575380	4	9	13	9
Wed Apr 19 06:16:20 2017	1492575380	4	8	13	8
Wed Apr 19 06:16:20 2017	1492575380	4	9	13	9
Wed Apr 19 06:16:20 2017	1492575380	4	9	13	9
Wed Apr 19 06:16:20 2017	1492575380	4	9	13	9
Wed Apr 19 06:16:20 2017	1492575380	4	9	13	8
